SYMBOL,C1,C2,C3,T1,T2,T3
Fam76a,1410.747962,1633.270845,1548.20734,1843.586,1809.849908,1673.178532
Gls2,29.90024582,21.94076901,29.84073104,3.961861033,19.47896485,8.499455532
M1ap,6.342476385,8.776307606,7.021348481,2.641240688,4.234557577,0
Dmd,43.49126664,50.02495335,52.66011361,88.48156306,58.43689456,69.20985219
Cnpy4,790.997412,725.800639,753.0396246,846.5176406,896.0323833,822.0187707
Polr3h,365.1454262,338.7654736,436.2012744,264.1240688,320.9794643,296.2667357
B230369F24Rik,7.24854444,3.510523042,0.87766856,1.320620344,0,0
Gpr150,12.68495277,5.265784563,16.67570264,0,5.081469092,3.642623799
Cfap57,3.62427222,3.510523042,5.266011361,0,0,2.428415866
Cd151,340.6815887,311.55892,330.8810472,476.7439443,366.7126862,394.6175783
Snord88c,0.906068055,2.632892282,0,3.961861033,4.234557577,6.071039666
Gm16701,2.718204165,9.653938366,21.06404544,0,0,3.642623799
Plek2,6.342476385,6.143415324,5.266011361,0,3.387646062,1.214207933
Nbl1,34.43058609,39.49338423,47.39410225,68.6722579,47.42704486,74.06668392
Trp53rka,177.5893388,167.6274753,228.1938256,277.3302723,254.9203661,231.9137152
Rpgr,56.17621941,63.18941476,87.76685601,55.46605446,35.57028365,36.42623799
Cdipt,4336.441711,4604.05097,4693.771459,5114.762593,5406.683114,4822.83391
Akt1,8545.127827,8659.582714,9147.061733,7946.172611,8335.303134,7723.576663
Prdm6,5.43640833,3.510523042,3.51067424,0,0,2.428415866
8030474K03Rik,7.24854444,10.53156913,13.1650284,0,5.081469092,0
Ibtk,2357.589079,2580.234436,2550.504836,2808.959472,2983.669269,2678.5427
Arl14,6.342476385,7.021046085,9.654354161,3.961861033,3.387646062,1.214207933
Noxo1,36.2427222,38.61575346,62.31446777,18.48868482,33.0295491,12.14207933
St8sia1,15.40315694,31.59470738,12.28735984,1.320620344,11.0098497,4.856831732
Lpl,23.55776943,21.94076901,18.43103976,29.05364757,14.39749576,331.4787657
Gap43,350.6483373,319.4575968,446.7332971,475.4233239,495.4432365,483.2547574
4931428F04Rik,38.96092637,50.02495335,65.82514201,38.29798998,30.48881455,20.64153486
Rnf216,501.9617025,525.7008256,618.7563349,758.0360776,654.6626014,642.3159966
Chchd6,50.73981108,66.6999378,54.41545073,5.282481377,22.0196994,36.42623799
Efcab2,29.90024582,34.22759966,28.96306248,11.8855831,21.17278788,23.06995073
Tnfsf13b,5.43640833,3.510523042,4.388342801,7.923722065,9.316026669,12.14207933
Gm3230,13.59102083,2.632892282,4.388342801,14.52682379,16.09131879,33.99782213
Ift122,137.7223444,103.5604297,78.99017041,84.51970203,49.96777941,43.71148559
Ing5,865.2949926,1014.541159,917.1636453,702.5700231,847.7584269,652.0296601
Lypd1,1.81213611,7.021046085,1.75533712,0,0,1.214207933
Bglap,1.81213611,2.632892282,0.87766856,0,0,0
C330018D20Rik,138.6284124,185.1800905,162.3686836,137.3445158,114.3330546,112.9213378
Apoe,169.4347263,109.7038451,100.9318844,224.5054585,157.5255419,233.1279232
Poc5,777.4063912,842.5255301,727.5872363,697.2875417,655.5095129,560.9640651
Msc,19.93349721,7.021046085,12.28735984,0,1.693823031,7.285247599
Hbb-b1,38.96092637,35.10523042,19.30870832,21.12992551,11.0098497,15.78470313
Prex2,67.04903607,57.9236302,34.22907384,31.69488826,16.93823031,33.99782213
Gpr34,28.99417776,48.26969183,40.37275376,26.41240688,21.17278788,25.4983666
Ndufb5,897.0073745,911.8583602,1002.297496,1063.099377,1265.285804,1058.789318
Gm13546,12.68495277,6.143415324,8.776685601,5.282481377,0,2.428415866
Ifi203-ps,2.718204165,0.877630761,1.75533712,0,0,0
1700051A21Rik,2.718204165,0.877630761,1.75533712,0,0,0
Lzts2,36.2427222,41.24864575,23.69705112,54.14543411,47.42704486,55.85356492
Lonp1,2158.254107,2198.465055,2310.02365,1991.495479,1979.232211,1657.393829
3000002C10Rik,37.14879026,28.08418434,49.14943937,13.20620344,23.71352243,25.4983666
Rnase4,335.2451804,283.4747357,375.6421437,241.673523,282.8684461,233.1279232
Stat3,9154.00556,9612.68972,9218.152887,10007.66097,10682.94185,9865.439457
Ttbk1,7.24854444,13.16446141,5.266011361,3.961861033,3.387646062,0
3110040N11Rik,220.1745374,275.5760588,240.4811855,151.8713396,212.5747904,178.4885662
Rhou,36.2427222,17.55261521,19.30870832,10.56496275,13.55058425,12.14207933
Plcd1,104.1978263,165.8722137,114.0969128,71.31349859,84.69115154,95.92242672
Zfp459,26.2759736,24.5736613,20.18637688,15.84744413,5.081469092,14.5704952
Ago4,236.4837624,316.8247046,311.5723388,178.2837465,246.451251,162.703863
Plekhm1,1844.75456,1833.370659,1620.176162,2126.198754,2134.217019,1912.377495
Ndufb7,690.4238579,550.2744869,695.1134996,867.6475661,794.4030014,758.8799582
Trgv5,5.43640833,5.265784563,1.75533712,0,0.846911515,1.214207933
Vkorc1,252.7929874,313.3141815,315.0830131,211.2992551,243.0636049,240.4131708
Dnajc27,177.5893388,215.0195363,150.0813238,116.2145903,143.1280461,77.70930772
Tas1r3,20.83956527,36.86049194,14.92036552,10.56496275,5.081469092,14.5704952
Hnf1a,4.530340275,0.877630761,0,9.244342409,5.081469092,8.499455532
Sez6l2,17.21529305,21.06313825,19.30870832,3.961861033,7.622203638,15.78470313
Hmgcs2,3.62427222,3.510523042,3.51067424,15.84744413,3.387646062,14.5704952
Cpped1,520.9891316,458.123257,505.5370906,377.6974184,446.3223686,412.8306973
Slc22a15,21.74563332,28.08418434,38.61741664,55.46605446,43.19248728,43.71148559
Gsdmcl-ps,2.718204165,11.40919989,1.75533712,18.48868482,22.86661092,10.9278714
1700001C19Rik,1.81213611,8.776307606,4.388342801,0,1.693823031,0
Map7,117.7888472,115.8472604,103.5648901,21.12992551,60.97762911,76.49509979
Sdhaf4,59.80049163,70.21046085,78.99017041,43.58047136,56.74307153,31.56940626
Rpl31,176.6832707,170.2603675,127.2619412,182.2456075,233.7475782,256.1978739
Pdgfrb,38.96092637,32.47233814,28.96306248,26.41240688,10.16293818,18.213119
Acacb,64.33083191,91.2735991,102.6872215,15.84744413,10.16293818,59.49618872
Rpl29,2710.955621,2621.483082,2901.57226,3434.933515,3555.334542,2897.100128
Gpank1,474.7796608,626.628363,574.8729069,693.3256807,768.1487444,664.1717394
Ptgir,3439.434337,3608.817687,3103.436029,3848.287683,4111.755407,3755.545137
Krba1,353.3665415,410.7311959,330.8810472,322.231364,280.3277116,257.4120818
Snord8,1.81213611,7.021046085,1.75533712,9.244342409,9.316026669,9.713663465
Baz1b,10726.9397,11099.39623,10561.86345,9796.361713,10388.21665,9865.439457
Ercc5,884.3224217,956.617529,828.5191207,1012.915804,1038.313518,996.8647131
Usp37,1167.921723,1308.547464,1123.415757,1384.010121,1477.013683,1335.628726
Gm4963,2.718204165,0,1.75533712,2.641240688,6.775292123,7.285247599
Trdv1,1.81213611,4.388153803,6.143679921,0,0.846911515,1.214207933
Thra,331.6209081,292.2510433,239.6035169,223.1848382,232.0537552,190.6306455
Chchd5,184.8378832,174.6485214,235.2151741,151.8713396,158.3724534,138.4197044
Gtf2f1,2845.959761,2772.435573,2971.785745,3260.61163,3407.125026,3010.021466
Plpp6,339.7755206,289.618151,397.5838577,257.5209671,260.0018352,278.0536167
Atp10d,480.2160692,421.2627651,357.211104,569.1873683,519.1567589,509.9673319
Dennd3,334.3391123,281.7194741,329.12571,274.6890316,253.2265431,210.0579724
9930111J21Rik2,5.43640833,4.388153803,5.266011361,9.244342409,9.316026669,13.35628726
4933431E20Rik,6.342476385,7.898676845,6.143679921,5.282481377,0.846911515,0
Spata3,22.65170138,10.53156913,15.79803408,6.603101721,0,0
Tyrobp,0,1.755261521,1.75533712,9.244342409,1.693823031,7.285247599
Gkap1,340.6815887,392.30095,372.1314695,314.3076419,320.9794643,307.1946071
P2rx1,19.02742916,33.3499689,41.25042232,13.20620344,11.85676122,21.8557428
Slc35a3,2703.707076,3131.386554,2747.980262,2534.27044,2495.001324,2200.144775
Pole3,535.4862205,572.2152559,551.1758557,483.347046,464.9544219,512.3957478
Gpt,81.54612495,81.61966073,114.0969128,48.86295273,71.14056729,64.35302046
Adm,0,1.755261521,5.266011361,11.8855831,13.55058425,4.856831732
Mesp2,23.55776943,14.04209217,26.3300568,0,11.0098497,4.856831732
Slc5a10,2.718204165,0,0.87766856,2.641240688,7.622203638,4.856831732
Sqor,89.70073745,122.8683065,112.3415757,93.76404444,61.82454062,54.63935699
Cxcr6,19558.38504,20990.2949,21452.85261,21914.37399,23190.13111,23269.08083
Oasl1,18.1213611,21.06313825,12.28735984,5.282481377,11.85676122,2.428415866
Sptssa,1070.066373,1235.704111,1287.539778,1047.251933,992.580296,1017.506248
Zkscan5,304.4388665,315.9470738,282.6092764,368.453076,401.4360583,326.621934
Mcm3ap,3702.194073,3939.684484,3596.685759,4029.21267,4217.619347,4080.952863
BC147527,1.81213611,7.898676845,7.021348481,2.641240688,0,0
Gdap2,996.6748605,1018.929313,1081.287666,1105.359228,1287.305503,1181.424319
Bcl2a1b,5.43640833,0,1.75533712,10.56496275,5.928380608,12.14207933
2700012I20Rik,4.530340275,8.776307606,3.51067424,0,2.540734546,1.214207933
Zmynd15,6.342476385,7.898676845,9.654354161,2.641240688,3.387646062,3.642623799
Stk35os1,29.90024582,31.59470738,17.5533712,11.8855831,16.93823031,14.5704952
4933431G14Rik,1.81213611,0.877630761,0.87766856,2.641240688,6.775292123,3.642623799
Acp5,882.5102856,720.5348544,839.928812,1038.007591,1022.222199,907.013326
Zdhhc4,646.0265232,573.9705174,636.3097061,743.5092538,830.8201966,672.6711949
Aptx,323.4662956,294.8839355,287.8752877,270.7271706,237.1352243,254.983666
Mau2,3009.052011,2996.231417,3077.98364,3325.322027,3431.68546,3141.155923
Lrrk2,76.10971662,57.9236302,56.17078785,122.817692,74.52821335,95.92242672
Zfp385b,0,3.510523042,0,7.923722065,4.234557577,7.285247599
Plekhj1,944.1229133,942.5754368,992.6431415,1043.290072,1207.695821,1064.860357
Pex7,355.1786776,309.8036585,328.2480415,279.971513,274.399331,202.7727248
Mtfp1,61.61262774,84.25255301,75.47949617,38.29798998,10.16293818,44.92569353
1700012D01Rik,9.966748605,18.43024597,5.266011361,0,1.693823031,6.071039666
Dysf,19.93349721,22.81839977,14.04269696,10.56496275,3.387646062,12.14207933
Nsd2,5519.766591,5498.356715,5362.554902,5950.715271,5751.376101,5682.493127
Rnf17,24.46383749,52.65784563,31.59606816,21.12992551,4.234557577,1.214207933
4933405E24Rik,8.154612495,4.388153803,1.75533712,0,1.693823031,0
Hunk,10.87281666,17.55261521,7.021348481,6.603101721,3.387646062,4.856831732
Kmt2a,10338.23651,11068.67915,8390.511435,12567.0232,12601.19644,11759.60383
Yars,1659.916677,1782.468075,1868.556364,1521.354637,1622.682463,1365.983925
Pdia4,7434.288392,7641.531032,8262.371825,6983.44038,7180.962739,7030.263933
Gm12185,3.62427222,5.265784563,3.51067424,21.12992551,6.775292123,7.285247599
Gm20755,6.342476385,5.265784563,9.654354161,0,1.693823031,4.856831732
Gm4928,313.499547,293.128674,276.4655964,318.2695029,366.7126862,367.9050037
Gm17276,0,0,0,1.320620344,1.693823031,1.214207933
Spink4,0,0,0,1.320620344,1.693823031,1.214207933
Mir484,0,0,0,1.320620344,1.693823031,1.214207933
Gramd2,15.40315694,7.021046085,7.021348481,5.282481377,2.540734546,3.642623799
Tmem128,783.7488676,715.2690699,801.3113954,909.9074171,1062.02704,840.2318897
Scel,32.61844998,24.5736613,20.18637688,5.282481377,15.24440728,16.99891106
1700056E22Rik,19.02742916,20.18550749,14.04269696,13.20620344,5.081469092,9.713663465
Cspp1,632.4355024,652.0796551,617.8786663,674.8369959,811.3412317,737.0242154
Cyp1a1,56.17621941,52.65784563,71.96882193,21.12992551,22.0196994,50.99673319
Pus10,709.4512871,709.1256545,801.3113954,610.126599,634.336725,671.456987
Iqsec2,3145.868287,3534.219073,3278.092072,3042.709273,2992.985295,2804.820325
Fam169b,5.43640833,7.021046085,8.776685601,10.56496275,18.63205334,12.14207933
Ndufb9,506.4920428,602.0547017,670.5387799,491.270768,470.8828026,468.6842622
Esrp1,5.43640833,3.510523042,4.388342801,2.641240688,0.846911515,0
Hspa2,141.3466166,157.9735369,179.9220548,184.8868482,229.5130207,201.5585169
Ccdc154,1.81213611,0,1.75533712,6.603101721,1.693823031,9.713663465
Igfbp7,140.4405485,138.6656602,165.8793579,203.375533,190.555091,167.5606948
Phkg2,550.8893775,580.1139327,650.352403,718.4174672,711.4056729,659.3149077
Rps12-ps10,1.81213611,1.755261521,0,5.282481377,4.234557577,3.642623799
Cnih4,478.4039331,504.6376873,527.4788046,575.7904701,606.388645,546.3935699
Sla,1909.99146,1919.378473,2044.090076,2194.871012,2194.347736,2064.153486
Ndufaf2,38.05485831,68.45519932,56.17078785,18.48868482,32.18263758,38.85465386
Eif4a3l1,1.81213611,3.510523042,0,7.923722065,3.387646062,9.713663465
Adamts3,3.62427222,2.632892282,5.266011361,0,1.693823031,0
Afap1l2,1.81213611,1.755261521,0.87766856,2.641240688,6.775292123,4.856831732
Slc9b1,0.906068055,0,0,7.923722065,6.775292123,0
Gpr83,1.81213611,3.510523042,10.53202272,0,1.693823031,0
Pldi,1.81213611,3.510523042,10.53202272,0,1.693823031,0
4930565N06Rik,62.5186958,73.72098389,57.92612497,51.50419342,41.49866425,48.56831732
Pde2a,12.68495277,20.18550749,14.92036552,7.923722065,0.846911515,8.499455532
Ccdc141,9.06068055,9.653938366,14.04269696,30.37426792,15.24440728,18.213119
Hoxc5,5.43640833,5.265784563,1.75533712,0,1.693823031,0
Aif1l,8.154612495,14.04209217,10.53202272,5.282481377,0,4.856831732
Nr2f2,32.61844998,19.30787673,15.79803408,34.33612895,23.71352243,210.0579724
Polr2j,327.0905679,285.2299972,322.9820301,501.8357308,392.1200316,348.4776768
Msantd3,1.81213611,3.510523042,1.75533712,10.56496275,5.081469092,4.856831732
Copb2,5908.469787,6045.120679,6072.588767,6317.847727,6790.53653,6347.879074
Tmem9,318.0298873,257.1458128,270.3219165,182.2456075,196.4834716,253.769458
Ifit3b,0,1.755261521,1.75533712,7.923722065,1.693823031,7.285247599
Arl6ip4,1113.55764,1250.623834,1305.093149,1579.461932,1405.026204,1365.983925
Tarbp1,183.0257471,150.9524908,165.0016893,220.5435975,226.1253746,183.3453979
Kat5,927.8136884,772.3150693,886.4452457,763.3185589,702.9365578,590.1050555
Prdx1,2976.433561,2883.017048,3311.443477,2729.722251,2752.462425,2542.551412
Tmem260,906.9741231,1046.135867,987.3771301,809.540271,875.7065069,870.587088
4732491K20Rik,3.62427222,3.510523042,14.04269696,2.641240688,1.693823031,0
S100a9,0.906068055,3.510523042,1.75533712,5.282481377,4.234557577,9.713663465
Gm4544,0,0,0,1.320620344,0.846911515,2.428415866
Cdh4,0,0,0,1.320620344,0.846911515,2.428415866
Iglv1,0,0,0,1.320620344,0.846911515,2.428415866
Smc6,3373.291369,3705.357071,3563.334354,4115.052992,4474.233536,3762.830385
Slc25a24,3158.55324,3360.448182,3416.763704,2972.716395,3131.878784,2961.453149
Mfsd2b,12.68495277,14.91972293,10.53202272,23.7711662,16.09131879,27.92678246
Ndufv3,424.0398498,520.435041,461.6536626,629.9359042,657.2033359,507.538916
Slc4a2,4245.834906,4539.106294,4340.07103,4142.78602,4046.54322,3866.038059
Olfm2,6.342476385,4.388153803,0.87766856,9.244342409,11.0098497,8.499455532
Gm19860,7.24854444,16.67498445,17.5533712,30.37426792,19.47896485,31.56940626
Emg1,1420.71471,1485.828878,1580.681077,1277.039873,1382.159593,1338.057142
Zmpste24,2950.157587,2769.80268,3002.504144,3378.14684,3435.073106,3044.019288
Ypel3,1205.070513,1135.654204,1331.423206,1057.816896,1037.466606,811.0908993
Nt5dc1,835.3947467,810.9308228,903.1209483,993.1064988,1088.281297,913.0843657
Zfp568,385.0789234,398.4443653,389.6848407,336.7581878,321.8263758,364.2623799
Dlx1,0,0,0,2.641240688,0.846911515,1.214207933
Syn1,9.06068055,5.265784563,3.51067424,2.641240688,0,2.428415866
Hgd,0.906068055,0,0,14.52682379,4.234557577,0
Gnl1,1412.560098,1581.490631,1642.117876,1357.597714,1375.384301,1191.137982
Abca4,1.81213611,0,1.75533712,1.320620344,5.928380608,9.713663465
Peg3,19.93349721,42.12627651,8.776685601,6.603101721,5.928380608,12.14207933
Cfap157,22.65170138,15.79735369,25.45238824,17.16806447,5.928380608,3.642623799
Lrrn4,25.36990554,12.28683065,8.776685601,5.282481377,6.775292123,7.285247599
Cend1,3.62427222,7.898676845,2.63300568,0,1.693823031,1.214207933
Ints4,1489.575882,1594.655092,1452.541467,1638.889847,1734.474783,1650.108581
Elac1,484.7464094,523.0679333,418.6479032,643.1421076,669.9070087,517.2525795
Hdlbp,14584.07141,15005.73074,14190.14528,13140.17242,14072.28174,13151.08612
Tmem91,3.62427222,2.632892282,1.75533712,6.603101721,11.85676122,3.642623799
Ankrd16,556.3257858,642.4257167,613.4903235,776.5247624,797.7906475,642.3159966
Spatc1,1.81213611,1.755261521,1.75533712,2.641240688,8.469115154,4.856831732
Neurl4,1648.137792,1728.054968,1587.702425,1810.570492,2017.34323,1795.813533
Apon,4.530340275,4.388153803,2.63300568,0,0,2.428415866
Flvcr2,30.80631387,57.9236302,54.41545073,22.45054585,17.78514182,36.42623799
H2ac4,22.65170138,5.265784563,21.06404544,7.923722065,2.540734546,0
Acad8,203.8653124,284.3523664,318.5936873,330.155086,399.7422353,399.47441
Hap1,7.24854444,8.776307606,14.04269696,2.641240688,1.693823031,7.285247599
1500015A07Rik,36.2427222,38.61575346,56.17078785,52.82481377,78.76277093,69.20985219
Babam2,1112.651572,1177.780481,1233.124327,920.4723799,1088.281297,1015.077832
Mir212,0,0,0.87766856,2.641240688,1.693823031,2.428415866
Or1o4,29.90024582,20.18550749,35.98441096,14.52682379,11.0098497,21.8557428
Hddc2,118.6949152,75.47624541,86.88918745,114.8939699,143.1280461,145.704952
Vil1,0,0.877630761,0.87766856,1.320620344,3.387646062,4.856831732
Nars2,241.9201707,243.1037207,254.5238824,287.895235,329.4485795,269.5541612
Ppp5c,3205.668779,3427.14812,3431.68407,3794.142249,4025.370433,3527.274046
Zfp612,15.40315694,14.04209217,3.51067424,2.641240688,5.081469092,2.428415866
Phf21b,143.1587527,180.7919367,207.1297802,221.8642178,226.1253746,261.0547056
6430550D23Rik,2.718204165,4.388153803,12.28735984,0,1.693823031,2.428415866
Shisa7,3.62427222,1.755261521,8.776685601,0,1.693823031,0
Pfdn1,352.4604734,372.1154425,466.919674,466.1789815,586.9096802,501.4678764
Shank1,12.68495277,16.67498445,5.266011361,5.282481377,0,0
Arf2,424.0398498,345.7865197,438.8342801,449.010917,525.9320511,587.6766396
Crk,1557.530987,1476.174939,1657.038241,1827.738556,1675.190977,1789.742493
Taldo1,3780.115926,4092.392237,4137.329592,4220.70262,4777.427858,4578.778116
Slc25a14,241.9201707,317.7023353,293.1412991,215.2611161,232.9006667,149.3475758
Ascl3,1.81213611,0.877630761,0,6.603101721,5.081469092,1.214207933
Ndufs5,149.5012291,132.5222448,170.2677007,209.9786347,210.8809673,167.5606948
Gm21399,213.832061,177.2814136,233.459837,161.115682,154.9848073,174.8459424
Dtx3l,2900.323844,3055.032678,2869.098523,2757.455279,2703.341557,2753.823592
4833418N02Rik,11.77888472,11.40919989,28.08539392,6.603101721,0.846911515,8.499455532
Nin,3644.205717,3792.242516,3246.496004,3154.962002,3195.397148,2994.236763
Odr4,829.0522704,918.0017756,958.4140676,719.7380876,829.9732851,747.9520868
Utp20,2089.392935,2216.01767,1910.684455,1776.234363,1880.143564,1816.455068
Phc1,619.7505496,642.4257167,613.4903235,800.2959286,704.6303808,672.6711949
Dot1l,2956.500064,3046.25637,3035.855549,3231.557982,3326.668432,3126.585428
Crebl2,797.3398884,837.2597456,903.1209483,760.6773183,688.539062,760.0941661
Cwf19l2,662.3357482,676.6533164,591.5486095,499.1944901,586.0627686,543.965154
Hdac1,1657.198473,1878.129828,1649.139224,1512.110294,1571.020861,1460.692144
C920009B18Rik,541.8286969,579.236302,638.0650432,534.8512394,484.4333868,448.0427273
E230001N04Rik,27.18204165,33.3499689,50.02710793,13.20620344,15.24440728,29.14099039
Tbc1d22a,1247.655712,1348.040848,1369.162954,1513.430914,1511.737055,1403.624371
Gphn,496.5252942,462.5114108,451.1216399,400.1479643,432.7717844,376.4044593
